0	0
0	1
0	2
1	3
1	4
1	5
1	6
2	7
2	8
2	9
3	10
3	11
4	12
4	13
5	4
5	6
5	14
5	15
6	16
6	17
6	18
7	19
7	20
8	1
8	21
8	22
9	23
9	24
9	25
9	26
10	27
10	28
10	29
11	30
11	31
11	32
11	33
11	34
11	35
12	36
12	37
12	38
13	39
13	40
14	41
14	42
15	43
15	44
15	45
16	46
17	47
17	48
17	49
17	50
17	51
18	52
18	53
18	54
19	55
19	56
19	57
20	1
20	58
20	59
21	60
21	61
22	62
22	63
22	64
23	65
23	66
24	67
24	68
25	69
25	70
25	71
25	72
25	73
25	74
25	75
25	76
26	68
26	77
27	78
27	79
27	80
28	81
28	82
28	83
28	84
29	85
29	86
29	87
30	88
30	89
30	90
31	71
31	73
31	75
31	91
32	92
32	93
32	94
33	95
33	96
33	97
33	98
33	99
34	100
34	101
34	102
35	103
35	104
35	105
36	106
36	107
36	108
36	109
37	110
37	111
37	112
37	113
38	114
38	115
38	116
39	117
39	118
39	119
40	120
40	121
40	122
41	123
41	124
41	125
41	126
42	30
42	32
42	127
42	128
43	73
43	129
43	130
43	131
43	132
44	133
44	134
44	135
44	136
45	137
45	138
45	139
45	140
45	141
46	115
46	142
47	143
48	49
48	144
48	145
49	146
49	147
49	148
50	149
50	150
50	151
51	1
51	152
51	153
51	154
52	81
52	155
52	156
52	157
52	158
53	159
53	160
54	161
54	162
54	163
54	164
54	165
55	166
55	167
55	168
55	169
56	170
56	171
57	172
57	173
58	81
58	174
58	175
59	176
59	177
60	178
60	179
60	180
60	181
61	182
61	183
62	184
62	185
62	186
63	187
63	188
63	189
63	190
63	191
63	192
64	193
64	194
64	195
65	196
65	197
65	198
66	81
66	199
66	200
66	201
66	202
66	203
67	69
67	204
67	205
67	206
67	207
68	208
68	209
68	210
69	211
69	212
70	213
70	214
70	215
70	216
71	99
71	217
71	218
72	219
72	220
73	221
73	222
73	223
73	224
74	30
74	32
74	225
75	128
75	226
75	227
75	228
76	72
76	81
76	84
76	229
76	230
77	231
77	232
77	233
78	234
78	235
79	236
79	237
80	101
80	238
80	239
80	240
81	241
81	242
81	243
82	244
82	245
82	246
83	247
83	248
83	249
83	250
84	133
84	136
84	251
84	252
85	72
85	253
85	254
85	255
86	256
86	257
86	258
86	259
87	260
87	261
87	262
87	263
88	264
88	265
89	106
89	266
89	267
90	268
90	269
90	270
91	271
91	272
91	273
92	274
92	275
92	276
93	30
93	228
93	277
93	278
93	279
94	246
94	280
95	95
95	99
95	281
95	282
95	283
96	284
96	285
96	286
97	129
97	287
97	288
97	289
97	290
97	291
97	292
98	293
98	294
99	295
99	296
99	297
100	298
100	299
100	300
100	301
100	302
101	9
101	303
102	304
102	305
103	306
103	307
104	308
104	309
104	310
105	311
105	312
105	313
106	314
106	315
106	316
106	317
106	318
106	319
107	320
107	321
107	322
107	323
107	324
108	325
108	326
109	327
110	328
110	329
110	330
110	331
110	332
110	333
111	334
111	335
111	336
112	337
112	338
113	339
113	340
113	341
113	342
114	30
114	228
114	277
114	343
114	344
114	345
114	346
114	347
114	348
114	349
114	350
115	127
115	351
115	352
115	353
115	354
115	355
115	356
116	313
116	357
116	358
116	359
116	360
117	361
117	362
117	363
117	364
118	365
118	366
118	367
118	368
118	369
118	370
119	46
120	371
120	372
120	373
121	9
121	303
122	129
122	374
123	375
123	376
123	377
123	378
124	379
124	380
124	381
124	382
124	383
124	384
125	385
125	386
125	387
125	388
125	389
126	325
126	326
126	390
127	391
127	392
127	393
127	394
128	395
128	396
128	397
128	398
129	399
129	400
129	401
129	402
129	403
130	404
130	405
130	406
130	407
131	408
132	409
132	410
133	411
133	412
133	413
133	414
133	415
133	416
134	417
134	418
135	419
135	420
135	421
135	422
136	423
136	424
136	425
137	426
137	427
138	428
138	429
138	430
139	431
139	432
139	433
139	434
139	435
140	436
140	437
140	438
140	439
141	440
141	441
141	442
142	443
142	444
142	445
143	405
143	407
143	446
144	447
145	448
145	449
145	450
146	451
146	452
146	453
147	454
147	455
148	445
148	456
148	457
149	458
149	459
149	460
149	461
150	462
150	463
150	464
151	465
151	466
152	467
152	468
152	469
152	470
152	471
153	472
153	473
153	474
154	448
154	450
154	475
155	476
155	477
155	478
156	479
156	480
156	481
156	482
157	483
157	484
158	464
158	485
158	486
159	487
159	488
160	489
160	490
160	491
161	492
161	493
161	494
162	464
